Sample ID,Taxon,rpkm
PA1,Gp6-AA45,4276.13574165
PA1,JAFAHS01,16249.31581828
PA1,Halogeometricum_borinquense,6841.81718664
PA1,UBA6918,4703.74931582
PA1,Thiobacillus,11545.56650246
PA1,unclassified,128711.68582375
