Sample ID,Taxon,rpkm
PA1,Vicinamibacterales,8552.27148331
PA1,Limisphaerales,5558.97646415
PA1,Rhodobacterales,6841.81718664
PA1,Burkholderiales,51313.62889984
PA1,Halobacteriales,21380.67870826
PA1,Enterobacterales,5986.59003831
PA1,Binatales,16249.31581828
PA1,Pseudomonadales,5558.97646415
PA1,Rhizobiales,13683.63437329
PA1,Steroidobacterales,4276.13574165
PA1,unclassified,32926.24521073
