Sample ID,Taxon,Count
PA1,Vicinamibacterales,20
PA1,Limisphaerales,13
PA1,Rhodobacterales,16
PA1,Burkholderiales,120
PA1,Halobacteriales,50
PA1,Enterobacterales,14
PA1,Binatales,38
PA1,Pseudomonadales,13
PA1,Rhizobiales,32
PA1,Steroidobacterales,10
PA1,unclassified,77
