"Group","Node","Degree","Betweenness","Closeness","Eigenvector","Modularity","Zi","Pi","Role"
"LS","OTU_726",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_737",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_750",66,0,0.0151515151515152,2.29395373165604e-15,2,0,0,"Peripheral"
"LS","OTU_753",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_758",66,0,0.0151515151515152,2.32989286848149e-15,2,0,0,"Peripheral"
"LS","OTU_760",42,0,0.0238095238095238,9.80978537792522e-18,3,0,0,"Peripheral"
"LS","OTU_781",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_792",42,0,0.0238095238095238,2.09921268759026e-17,4,0,0,"Peripheral"
"LS","OTU_794",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_80",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_800",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_806",66,0,0.0151515151515152,2.29919065347387e-15,2,0,0,"Peripheral"
"LS","OTU_820",66,0,0.0151515151515152,2.49775060913344e-15,2,0,0,"Peripheral"
"LS","OTU_822",66,0,0.0151515151515152,2.40270528012472e-15,2,0,0,"Peripheral"
"LS","OTU_825",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_83",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_851",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_86",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_863",13,0,0.0769230769230769,0,5,0,0,"Peripheral"
"LS","OTU_864",66,0,0.0151515151515152,2.45486120309134e-15,2,0,0,"Peripheral"
"LS","OTU_9",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_913",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_949",42,0,0.0238095238095238,3.68263746003203e-17,3,0,0,"Peripheral"
"LS","OTU_959",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_965",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_976",42,0,0.0238095238095238,0,3,0,0,"Peripheral"
"LS","OTU_977",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
"LS","OTU_979",11,0,0.0909090909090909,0,6,0,0,"Peripheral"
"LS","OTU_991",42,0,0.0238095238095238,0,4,0,0,"Peripheral"
"LS","OTU_997",73,0,0.0136986301369863,1,1,0,0,"Peripheral"
