"Group","Node","Degree","Betweenness","Closeness","Eigenvector","Modularity","Zi","Pi","Role"
"LS","OTU_226",35,0,0.0285714285714286,5.37610082896362e-16,3,0,0,"Peripheral"
"LS","OTU_231",28,0,0.0357142857142857,2.79375782722861e-16,4,0,0,"Peripheral"
"LS","OTU_242",35,0,0.0285714285714286,3.6166280727225e-16,3,0,0,"Peripheral"
"LS","OTU_25",38,0,0.0263157894736842,1.15129692531915e-15,2,0,0,"Peripheral"
"LS","OTU_263",28,0,0.0357142857142857,1.11125024189473e-16,4,0,0,"Peripheral"
"LS","OTU_29",42,0,0.0238095238095238,0.999999999999999,1,0,0,"Peripheral"
"LS","OTU_292",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_308",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_315",38,0,0.0263157894736842,1.11317719524332e-15,2,0,0,"Peripheral"
"LS","OTU_322",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_354",16,0,0.0625,0,5,0,0,"Peripheral"
"LS","OTU_356",35,0,0.0285714285714286,4.94850538468433e-16,3,0,0,"Peripheral"
"LS","OTU_370",38,0,0.0263157894736842,1.1165724091347e-15,2,0,0,"Peripheral"
"LS","OTU_371",35,0,0.0285714285714286,3.77802960753144e-16,3,0,0,"Peripheral"
"LS","OTU_395",35,0,0.0285714285714286,3.40152095100816e-16,3,0,0,"Peripheral"
"LS","OTU_400",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_424",38,0,0.0263157894736842,1.11380617655231e-15,2,0,0,"Peripheral"
"LS","OTU_44",38,0,0.0263157894736842,1.01285634190115e-15,2,0,0,"Peripheral"
"LS","OTU_442",42,0,0.0238095238095238,0.999999999999999,1,0,0,"Peripheral"
"LS","OTU_444",38,0,0.0263157894736842,1.057770976577e-15,2,0,0,"Peripheral"
"LS","OTU_45",38,0,0.0263157894736842,1.24229955292083e-15,2,0,0,"Peripheral"
"LS","OTU_457",42,0,0.0238095238095238,0.999999999999999,1,0,0,"Peripheral"
"LS","OTU_467",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_47",16,0,0.0625,0,5,0,0,"Peripheral"
"LS","OTU_479",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_48",28,0,0.0357142857142857,2.94940645788181e-16,4,0,0,"Peripheral"
"LS","OTU_481",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_499",28,0,0.0357142857142857,2.30678051791239e-16,4,0,0,"Peripheral"
"LS","OTU_500",35,0,0.0285714285714286,3.7734719256382e-16,3,0,0,"Peripheral"
"LS","OTU_515",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_518",38,0,0.0263157894736842,1.221184466104e-15,2,0,0,"Peripheral"
"LS","OTU_528",35,0,0.0285714285714286,4.50112196095757e-16,3,0,0,"Peripheral"
"LS","OTU_555",16,0,0.0625,0,5,0,0,"Peripheral"
"LS","OTU_569",35,0,0.0285714285714286,4.62211673738762e-16,3,0,0,"Peripheral"
"LS","OTU_579",35,0,0.0285714285714286,3.90826671998665e-16,3,0,0,"Peripheral"
"LS","OTU_58",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_604",28,0,0.0357142857142857,2.00709941674238e-16,4,0,0,"Peripheral"
"LS","OTU_633",42,0,0.0238095238095238,0.999999999999999,1,0,0,"Peripheral"
"LS","OTU_647",28,0,0.0357142857142857,2.12608452841316e-16,4,0,0,"Peripheral"
"LS","OTU_708",38,0,0.0263157894736842,1.18753519384673e-15,2,0,0,"Peripheral"
"LS","OTU_778",42,0,0.0238095238095238,0.999999999999999,1,0,0,"Peripheral"
"LS","OTU_91",35,0,0.0285714285714286,5.68088578771656e-16,3,0,0,"Peripheral"
"LS","OTU_92",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_929",35,0,0.0285714285714286,4.40981146379984e-16,3,0,0,"Peripheral"
"LS","OTU_938",35,0,0.0285714285714286,5.70555369039855e-16,3,0,0,"Peripheral"
"LS","OTU_984",42,0,0.0238095238095238,1,1,0,0,"Peripheral"
"LS","OTU_998",28,0,0.0357142857142857,2.21337250145716e-16,4,0,0,"Peripheral"
