Sample ID,Taxon,Count
PS5,Pseudomonadota,668
PS5,Methanobacteriota,16
PS5,Myxococcota,55
PS5,Desulfobacterota_B,56
PS5,Halobacteriota,74
PS5,Verrucomicrobiota,68
PS5,Acidobacteriota,57
PS5,Desulfobacterota,18
PS5,Latescibacterota,12
PS5,Proteobacteria,30
PS5,Myxococcota_A,19
PS5,unclassified,12
