Sample ID,Taxon,Count
PS5,Alphaproteobacteria,312
PS5,Halobacteria,90
PS5,Gammaproteobacteria,386
PS5,Polyangia,26
PS5,Binatia,56
PS5,UBA796,11
PS5,Verrucomicrobiae,68
PS5,Vicinamibacteria,46
PS5,JADFVX01,17
PS5,UBA2968,12
PS5,UBA9160,19
PS5,unclassified,42
