Sample ID,Taxon,Count
PS4,unclassified,1054
PS4,JALUUK01_sp027021395_nosZI,10
PS4,Halioglobus_sp009937575_nosZI,12
PS4,Unclassified_Species_nosZI,19
PS4,GCA-001735895_sp020354435_nosZI,15
PS4,GCA-001735895_sp003645435_nosZI,11
PS4,UBA9214_sp029881775_nosZI,10
