Sample ID,Taxon,Count
PS4,Halobacteria,102
PS4,Gammaproteobacteria,406
PS4,Alphaproteobacteria,270
PS4,Binatia,74
PS4,Vicinamibacteria,49
PS4,Verrucomicrobiae,64
PS4,UBA9160,53
PS4,Magnetococcia,14
PS4,Polarisedimenticolia,11
PS4,Polyangia,32
PS4,UBA2968,11
PS4,UBA796,10
PS4,unclassified,35
