Sample ID,Taxon,rpkm
PS4,unclassified,191742.3448597
PS4,JALUUK01_sp027021395_nosZI,1819.18733263
PS4,Halioglobus_sp009937575_nosZI,2183.02479916
PS4,Unclassified_Species_nosZI,3456.45593201
PS4,GCA-001735895_sp020354435_nosZI,2728.78099895
PS4,GCA-001735895_sp003645435_nosZI,2001.1060659
PS4,UBA9214_sp029881775_nosZI,1819.18733263
