Sample ID,Taxon,Count
PS9,SZUA-229,13
PS9,Rhodobacterales,107
PS9,Burkholderiales,59
PS9,Limisphaerales,22
PS9,UBA4486,15
PS9,UBA9160,34
PS9,Rhizobiales,115
PS9,DSM-19610,10
PS9,Pseudomonadales,56
PS9,Binatales,62
PS9,Pedosphaerales,24
PS9,Enterobacterales,28
PS9,JADFVX01,10
PS9,Halobacteriales,72
PS9,Halorutilales,10
PS9,GCA-001735895,29
PS9,Xanthomonadales,10
PS9,Vicinamibacterales,20
PS9,UBA796,14
PS9,UBA9214,10
PS9,Polyangiales,15
PS9,Verrucomicrobiales,19
PS9,unclassified,187
