Sample ID,Taxon,rpkm
PS9,Gammaproteobacteria,59723.86977725
PS9,Alphaproteobacteria,54987.14907078
PS9,Verrucomicrobiae,13386.38460525
PS9,UBA9160,7002.10887044
PS9,Binatia,13386.38460525
PS9,JADFVX01,2059.44378542
PS9,Halobacteria,16887.43904046
PS9,Vicinamibacteria,4942.66508501
PS9,UBA796,3501.05443522
PS9,Polyangia,6796.16449189
PS9,unclassified,11120.99644128
