Taxon,PA1,PS4,PS5,PS6,PS7,PS9
Unclassified_Genus,0.0,0.0,0.0,0.0,9590.93553305,0.0
unclassified,11366.59724299,743.94881335,1601.44770873,894.55079908,7377.64271773,842.20065346
