Taxon,PA1,PS4,PS5,PS6,PS7,PS9
Betaproteobacteria,8743.53634076,0.0,0.0,0.0,0.0,0.0
Gammaproteobacteria,0.0,0.0,0.0,0.0,5902.11417419,0.0
unclassified,2623.06090223,743.94881335,1601.44770873,894.55079908,11066.4640766,842.20065346
