Taxon,PA1,PS4,PS5,PS6,PS7,PS9
Proteobacteria,0.0,0.0,0.0,0.0,23.0,0.0
Pseudomonadota,0.0,0.0,0.0,0.0,11.0,0.0
unclassified,13.0,2.0,4.0,2.0,12.0,2.0
