Sample ID,Taxon,Count
PS6,Halobacteria,88
PS6,Alphaproteobacteria,153
PS6,Verrucomicrobiae,28
PS6,Gammaproteobacteria,288
PS6,Binatia,65
PS6,Vicinamibacteria,31
PS6,Polyangia,30
PS6,UBA9160,19
PS6,unclassified,32
