Sample ID,Taxon,Count
PS6,Halobacteriota,82
PS6,Pseudomonadota,427
PS6,Verrucomicrobiota,28
PS6,Desulfobacterota_B,65
PS6,Acidobacteriota,33
PS6,Myxococcota,42
PS6,Proteobacteria,14
PS6,Myxococcota_A,19
PS6,unclassified,24
